[info] welcome to sbt 1.4.9 (Ubuntu Java 11.0.11)
[info] loading settings for project chisel-template-build from plugins.sbt ...
[info] loading project definition from /src/chisel-template/project
[info] loading settings for project root from build.sbt ...
[info] set current project to %NAME% (in build file:/src/chisel-template/)
[info] compiling 1 Scala source to /src/chisel-template/target/scala-2.12/classes ...
[info] done compiling
exe_reg_op2_data : 0x00000001
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001a8
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           3
---------
if_reg_pc        : 0x000001a8
id_reg_pc        : 0x000001b4
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001b0
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001ac
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           3
---------
if_reg_pc        : 0x000001ac
id_reg_pc        : 0x000001a8
id_reg_inst      : 0x00301663
stall_flg        : 0x0
id_inst          : 0x00301663
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000003
exe_reg_pc       : 0x000001b4
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001b0
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           3
---------
if_reg_pc        : 0x000001b0
id_reg_pc        : 0x000001ac
id_reg_inst      : 0xfe20dee3
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001a8
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000003
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001b4
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           3
---------
if_reg_pc        : 0x000001b4
id_reg_pc        : 0x000001b0
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001ac
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001a8
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           3
---------
if_reg_pc        : 0x000001b8
id_reg_pc        : 0x000001b4
id_reg_inst      : 0x00400193
stall_flg        : 0x0
id_inst          : 0x00400193
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001b0
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001ac
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           3
---------
if_reg_pc        : 0x000001bc
id_reg_pc        : 0x000001b8
id_reg_inst      : 0xfff00093
stall_flg        : 0x0
id_inst          : 0xfff00093
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001b4
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000004
exe_alu_out      : 0x00000004
mem_reg_pc       : 0x000001b0
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           3
---------
if_reg_pc        : 0x000001c0
id_reg_pc        : 0x000001bc
id_reg_inst      : 0xfff00113
stall_flg        : 0x0
id_inst          : 0xfff00113
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001b8
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0xffffffff
exe_alu_out      : 0xffffffff
mem_reg_pc       : 0x000001b4
mem_wb_data      : 0x00000004
wb_reg_wb_data   : 0x00000000
io.gp   :           3
---------
if_reg_pc        : 0x000001c4
id_reg_pc        : 0x000001c0
id_reg_inst      : 0x0020d663
stall_flg        : 0x1
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001bc
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0xffffffff
exe_alu_out      : 0xffffffff
mem_reg_pc       : 0x000001b8
mem_wb_data      : 0xffffffff
wb_reg_wb_data   : 0x00000004
io.gp   :           3
---------
if_reg_pc        : 0x000001c4
id_reg_pc        : 0x000001c0
id_reg_inst      : 0x0020d663
stall_flg        : 0x0
id_inst          : 0x0020d663
id_rs1_data      : 0xffffffff
id_rs2_data      : 0xffffffff
exe_reg_pc       : 0x000001c0
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001bc
mem_wb_data      : 0xffffffff
wb_reg_wb_data   : 0xffffffff
io.gp   :           4
---------
if_reg_pc        : 0x000001c8
id_reg_pc        : 0x000001c4
id_reg_inst      : 0x2c301863
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001c0
exe_reg_op1_data : 0xffffffff
exe_reg_op2_data : 0xffffffff
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001c0
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0xffffffff
io.gp   :           4
---------
if_reg_pc        : 0x000001cc
id_reg_pc        : 0x000001c8
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001c4
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001c0
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           4
---------
if_reg_pc        : 0x000001d0
id_reg_pc        : 0x000001cc
id_reg_inst      : 0xfe20dee3
stall_flg        : 0x0
id_inst          : 0xfe20dee3
id_rs1_data      : 0xffffffff
id_rs2_data      : 0xffffffff
exe_reg_pc       : 0x000001c8
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001c4
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           4
---------
if_reg_pc        : 0x000001d4
id_reg_pc        : 0x000001d0
id_reg_inst      : 0x2c301263
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001cc
exe_reg_op1_data : 0xffffffff
exe_reg_op2_data : 0xffffffff
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001c8
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           4
---------
if_reg_pc        : 0x000001c8
id_reg_pc        : 0x000001d4
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001d0
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001cc
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           4
---------
if_reg_pc        : 0x000001cc
id_reg_pc        : 0x000001c8
id_reg_inst      : 0x00301663
stall_flg        : 0x0
id_inst          : 0x00301663
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000004
exe_reg_pc       : 0x000001d4
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001d0
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           4
---------
if_reg_pc        : 0x000001d0
id_reg_pc        : 0x000001cc
id_reg_inst      : 0xfe20dee3
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001c8
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000004
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001d4
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           4
---------
if_reg_pc        : 0x000001d4
id_reg_pc        : 0x000001d0
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001cc
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001c8
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           4
---------
if_reg_pc        : 0x000001d8
id_reg_pc        : 0x000001d4
id_reg_inst      : 0x00500193
stall_flg        : 0x0
id_inst          : 0x00500193
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000174
exe_reg_pc       : 0x000001d0
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001cc
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           4
---------
if_reg_pc        : 0x000001dc
id_reg_pc        : 0x000001d8
id_reg_inst      : 0x00100093
stall_flg        : 0x0
id_inst          : 0x00100093
id_rs1_data      : 0x00000000
id_rs2_data      : 0xffffffff
exe_reg_pc       : 0x000001d4
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000005
exe_alu_out      : 0x00000005
mem_reg_pc       : 0x000001d0
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           4
---------
if_reg_pc        : 0x000001e0
id_reg_pc        : 0x000001dc
id_reg_inst      : 0x00000113
stall_flg        : 0x0
id_inst          : 0x00000113
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001d8
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000001
exe_alu_out      : 0x00000001
mem_reg_pc       : 0x000001d4
mem_wb_data      : 0x00000005
wb_reg_wb_data   : 0x00000000
io.gp   :           4
---------
if_reg_pc        : 0x000001e4
id_reg_pc        : 0x000001e0
id_reg_inst      : 0x0020d663
stall_flg        : 0x1
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001dc
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001d8
mem_wb_data      : 0x00000001
wb_reg_wb_data   : 0x00000005
io.gp   :           4
---------
if_reg_pc        : 0x000001e4
id_reg_pc        : 0x000001e0
id_reg_inst      : 0x0020d663
stall_flg        : 0x0
id_inst          : 0x0020d663
id_rs1_data      : 0x00000001
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001e0
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001dc
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000001
io.gp   :           5
---------
if_reg_pc        : 0x000001e8
id_reg_pc        : 0x000001e4
id_reg_inst      : 0x2a301863
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001e0
exe_reg_op1_data : 0x00000001
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001e0
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x000001ec
id_reg_pc        : 0x000001e8
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001e4
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001e0
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x000001f0
id_reg_pc        : 0x000001ec
id_reg_inst      : 0xfe20dee3
stall_flg        : 0x0
id_inst          : 0xfe20dee3
id_rs1_data      : 0x00000001
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001e8
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001e4
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x000001f4
id_reg_pc        : 0x000001f0
id_reg_inst      : 0x2a301263
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001ec
exe_reg_op1_data : 0x00000001
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001e8
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x000001e8
id_reg_pc        : 0x000001f4
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001f0
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001ec
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x000001ec
id_reg_pc        : 0x000001e8
id_reg_inst      : 0x00301663
stall_flg        : 0x0
id_inst          : 0x00301663
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000005
exe_reg_pc       : 0x000001f4
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001f0
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x000001f0
id_reg_pc        : 0x000001ec
id_reg_inst      : 0xfe20dee3
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001e8
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000005
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001f4
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x000001f4
id_reg_pc        : 0x000001f0
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001ec
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001e8
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x000001f8
id_reg_pc        : 0x000001f4
id_reg_inst      : 0x00600193
stall_flg        : 0x0
id_inst          : 0x00600193
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001f0
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001ec
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x000001fc
id_reg_pc        : 0x000001f8
id_reg_inst      : 0x00100093
stall_flg        : 0x0
id_inst          : 0x00100093
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000001
exe_reg_pc       : 0x000001f4
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000006
exe_alu_out      : 0x00000006
mem_reg_pc       : 0x000001f0
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x00000200
id_reg_pc        : 0x000001fc
id_reg_inst      : 0xfff00113
stall_flg        : 0x0
id_inst          : 0xfff00113
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001f8
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000001
exe_alu_out      : 0x00000001
mem_reg_pc       : 0x000001f4
mem_wb_data      : 0x00000006
wb_reg_wb_data   : 0x00000000
io.gp   :           5
---------
if_reg_pc        : 0x00000204
id_reg_pc        : 0x00000200
id_reg_inst      : 0x0020d663
stall_flg        : 0x1
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x000001fc
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0xffffffff
exe_alu_out      : 0xffffffff
mem_reg_pc       : 0x000001f8
mem_wb_data      : 0x00000001
wb_reg_wb_data   : 0x00000006
io.gp   :           5
---------
if_reg_pc        : 0x00000204
id_reg_pc        : 0x00000200
id_reg_inst      : 0x0020d663
stall_flg        : 0x0
id_inst          : 0x0020d663
id_rs1_data      : 0x00000001
id_rs2_data      : 0xffffffff
exe_reg_pc       : 0x00000200
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x000001fc
mem_wb_data      : 0xffffffff
wb_reg_wb_data   : 0x00000001
io.gp   :           6
---------
if_reg_pc        : 0x00000208
id_reg_pc        : 0x00000204
id_reg_inst      : 0x28301863
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000200
exe_reg_op1_data : 0x00000001
exe_reg_op2_data : 0xffffffff
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000200
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0xffffffff
io.gp   :           6
---------
if_reg_pc        : 0x0000020c
id_reg_pc        : 0x00000208
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000204
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000200
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           6
---------
if_reg_pc        : 0x00000210
id_reg_pc        : 0x0000020c
id_reg_inst      : 0xfe20dee3
stall_flg        : 0x0
id_inst          : 0xfe20dee3
id_rs1_data      : 0x00000001
id_rs2_data      : 0xffffffff
exe_reg_pc       : 0x00000208
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000204
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           6
---------
if_reg_pc        : 0x00000214
id_reg_pc        : 0x00000210
id_reg_inst      : 0x28301263
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x0000020c
exe_reg_op1_data : 0x00000001
exe_reg_op2_data : 0xffffffff
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000208
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           6
---------
if_reg_pc        : 0x00000208
id_reg_pc        : 0x00000214
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000210
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x0000020c
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           6
---------
if_reg_pc        : 0x0000020c
id_reg_pc        : 0x00000208
id_reg_inst      : 0x00301663
stall_flg        : 0x0
id_inst          : 0x00301663
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000006
exe_reg_pc       : 0x00000214
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000210
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           6
---------
if_reg_pc        : 0x00000210
id_reg_pc        : 0x0000020c
id_reg_inst      : 0xfe20dee3
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000208
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000006
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000214
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           6
---------
if_reg_pc        : 0x00000214
id_reg_pc        : 0x00000210
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x0000020c
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000208
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           6
---------
if_reg_pc        : 0x00000218
id_reg_pc        : 0x00000214
id_reg_inst      : 0x00700193
stall_flg        : 0x0
id_inst          : 0x00700193
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000210
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x0000020c
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           6
---------
if_reg_pc        : 0x0000021c
id_reg_pc        : 0x00000218
id_reg_inst      : 0xfff00093
stall_flg        : 0x0
id_inst          : 0xfff00093
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000214
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000007
exe_alu_out      : 0x00000007
mem_reg_pc       : 0x00000210
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           6
---------
if_reg_pc        : 0x00000220
id_reg_pc        : 0x0000021c
id_reg_inst      : 0xffe00113
stall_flg        : 0x0
id_inst          : 0xffe00113
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000218
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0xffffffff
exe_alu_out      : 0xffffffff
mem_reg_pc       : 0x00000214
mem_wb_data      : 0x00000007
wb_reg_wb_data   : 0x00000000
io.gp   :           6
---------
if_reg_pc        : 0x00000224
id_reg_pc        : 0x00000220
id_reg_inst      : 0x0020d663
stall_flg        : 0x1
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x0000021c
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0xfffffffe
exe_alu_out      : 0xfffffffe
mem_reg_pc       : 0x00000218
mem_wb_data      : 0xffffffff
wb_reg_wb_data   : 0x00000007
io.gp   :           6
---------
if_reg_pc        : 0x00000224
id_reg_pc        : 0x00000220
id_reg_inst      : 0x0020d663
stall_flg        : 0x0
id_inst          : 0x0020d663
id_rs1_data      : 0xffffffff
id_rs2_data      : 0xfffffffe
exe_reg_pc       : 0x00000220
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x0000021c
mem_wb_data      : 0xfffffffe
wb_reg_wb_data   : 0xffffffff
io.gp   :           7
---------
if_reg_pc        : 0x00000228
id_reg_pc        : 0x00000224
id_reg_inst      : 0x26301863
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000220
exe_reg_op1_data : 0xffffffff
exe_reg_op2_data : 0xfffffffe
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000220
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0xfffffffe
io.gp   :           7
---------
if_reg_pc        : 0x0000022c
id_reg_pc        : 0x00000228
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000224
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000220
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           7
---------
if_reg_pc        : 0x00000230
id_reg_pc        : 0x0000022c
id_reg_inst      : 0xfe20dee3
stall_flg        : 0x0
id_inst          : 0xfe20dee3
id_rs1_data      : 0xffffffff
id_rs2_data      : 0xfffffffe
exe_reg_pc       : 0x00000228
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000224
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           7
---------
if_reg_pc        : 0x00000234
id_reg_pc        : 0x00000230
id_reg_inst      : 0x26301263
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x0000022c
exe_reg_op1_data : 0xffffffff
exe_reg_op2_data : 0xfffffffe
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000228
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           7
---------
if_reg_pc        : 0x00000228
id_reg_pc        : 0x00000234
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000230
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x0000022c
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           7
---------
if_reg_pc        : 0x0000022c
id_reg_pc        : 0x00000228
id_reg_inst      : 0x00301663
stall_flg        : 0x0
id_inst          : 0x00301663
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000007
exe_reg_pc       : 0x00000234
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000230
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           7
---------
if_reg_pc        : 0x00000230
id_reg_pc        : 0x0000022c
id_reg_inst      : 0xfe20dee3
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000228
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000007
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000234
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           7
---------
if_reg_pc        : 0x00000234
id_reg_pc        : 0x00000230
id_reg_inst      : 0x00000013
stall_flg        : 0x0
id_inst          : 0x00000013
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x0000022c
exe_reg_op1_data : 0x00000000
exe_reg_op2_data : 0x00000000
exe_alu_out      : 0x00000000
mem_reg_pc       : 0x00000228
mem_wb_data      : 0x00000000
wb_reg_wb_data   : 0x00000000
io.gp   :           7
---------
if_reg_pc        : 0x00000238
id_reg_pc        : 0x00000234
id_reg_inst      : 0x00800193
stall_flg        : 0x0
id_inst          : 0x00800193
id_rs1_data      : 0x00000000
id_rs2_data      : 0x00000000
exe_reg_pc       : 0x00000230
